order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,price,freight_value,customer_city,customer_state,review_score
delivered,2018-07-05 18:35:55,2018-07-05 18:51:11,2018-07-06 11:15:00,69.0,12.78,campinas,SP,4.0
delivered,2018-08-04 14:32:55,2018-08-04 14:45:19,2018-08-09 13:41:00,1899.0,79.18,vespasiano,MG,4.0
delivered,2018-07-25 16:18:46,2018-07-25 16:30:20,2018-07-26 14:31:00,89.9,18.73,araxa,MG,4.0
delivered,2018-03-27 07:36:10,2018-03-27 07:46:52,2018-03-28 14:38:54,139.0,18.85,conselheiro lafaiete,MG,5.0
delivered,2017-09-18 15:15:54,2017-09-18 15:44:13,2017-09-20 20:37:04,110.0,14.5,sao paulo,SP,5.0
delivered,2018-03-08 21:11:34,2018-03-08 21:28:16,2018-03-19 19:11:47,19.9,8.29,sao vicente,SP,5.0
delivered,2016-10-05 11:44:41,2016-10-06 03:07:51,2016-10-10 03:07:51,10.0,14.52,rio de janeiro,RJ,5.0
delivered,2016-10-08 21:12:48,2016-10-11 04:56:40,2016-10-21 12:37:01,15.9,14.52,petropolis,RJ,5.0
delivered,2018-08-05 11:10:22,2018-08-05 11:24:19,2018-08-07 14:22:00,150.99,17.25,rio de janeiro,RJ,5.0
delivered,2017-05-18 08:00:43,2017-05-18 08:10:11,2017-06-05 15:25:38,220.0,17.3,sao paulo,SP,1.0
delivered,2017-03-30 13:24:57,2017-03-30 13:35:18,2017-03-30 14:02:48,180.0,11.24,dionisio cerqueira,SC,5.0
delivered,2018-04-02 20:19:13,2018-04-02 20:30:39,2018-04-03 19:51:40,169.99,58.58,ipueira,RN,
delivered,2017-03-27 08:24:53,2017-03-28 03:43:42,2017-03-28 10:03:49,79.95,15.77,urania,SP,5.0
delivered,2018-03-12 08:35:53,2018-03-13 03:50:45,2018-03-16 00:17:10,19.0,18.23,londrina,PR,5.0
delivered,2018-07-24 01:08:25,2018-07-24 10:31:12,2018-07-24 13:35:00,85.71,12.9,sao paulo,SP,4.0
delivered,2018-02-18 20:46:06,2018-02-18 21:07:05,2018-02-19 21:57:31,79.0,16.31,joinville,SC,4.0
delivered,2017-06-25 17:17:12,2017-06-27 04:23:18,2017-06-27 15:04:06,58.0,15.1,maringa,PR,5.0
delivered,2018-02-02 20:19:25,2018-02-03 02:54:09,2018-02-05 13:23:18,29.99,8.11,votorantim,SP,5.0
delivered,2017-10-24 12:56:06,2017-10-24 13:07:26,2017-10-26 20:52:50,334.8,16.09,belo horizonte,MG,4.0
delivered,2018-05-10 11:13:43,2018-05-11 03:10:47,2018-05-11 15:13:00,19.9,37.04,aripuana,MT,2.0
delivered,2018-04-20 16:33:24,2018-04-24 17:27:48,2018-04-23 23:35:30,14.9,18.23,porto alegre,RS,5.0
delivered,2018-01-17 17:29:54,2018-01-17 17:50:43,2018-01-19 00:57:50,59.9,19.91,canoas,RS,5.0
delivered,2017-08-07 20:34:03,2017-08-07 21:30:17,2017-08-08 18:09:44,339.0,17.12,petropolis,RJ,5.0
delivered,2018-02-19 10:17:28,2018-02-21 06:10:31,2018-02-21 21:18:59,69.9,19.98,rio de janeiro,RJ,4.0
delivered,2018-05-12 12:48:41,2018-05-12 13:14:22,2018-05-15 07:49:00,299.0,16.57,campos dos goytacazes,RJ,5.0
delivered,2018-04-10 19:46:58,2018-04-10 19:55:22,2018-04-12 00:57:24,193.87,27.44,porto alegre,RS,5.0
delivered,2017-02-04 23:13:40,2017-02-07 03:55:31,2017-02-07 11:36:37,37.99,18.63,nova iguacu,RJ,5.0
delivered,2018-01-23 11:51:03,2018-01-23 12:17:53,2018-01-24 17:15:42,144.99,12.22,piracicaba,SP,5.0
delivered,2018-02-05 09:02:02,2018-02-05 09:10:29,2018-02-07 19:33:37,115.3,17.06,sao joao de meriti,RJ,4.0
delivered,2018-01-26 18:16:08,2018-01-26 18:39:19,2018-01-29 22:29:01,75.5,11.73,sorocaba,SP,5.0
delivered,2017-08-08 19:18:54,2017-08-08 19:35:14,2017-08-09 14:11:25,29.99,37.9,recife,PE,5.0
delivered,2018-07-30 10:26:41,2018-07-31 04:05:50,2018-08-01 09:33:00,69.9,13.15,itapolis,SP,3.0
delivered,2017-04-19 15:46:27,2017-04-19 16:22:24,2017-04-20 09:54:49,373.8,18.31,florianopolis,SC,4.0
delivered,2018-03-29 12:43:44,2018-03-29 12:55:21,2018-04-09 18:38:44,47.65,7.39,suzano,SP,3.0
delivered,2018-02-21 12:30:04,2018-02-21 12:50:18,2018-03-05 22:25:38,50.0,9.34,guarulhos,SP,5.0
delivered,2017-04-21 20:05:40,2017-04-21 20:15:08,2017-04-24 13:08:46,218.0,23.46,palmeira dos indios,AL,2.0
delivered,2017-01-26 22:15:22,2017-01-26 22:25:11,2017-01-27 16:14:22,89.99,20.71,monte azul paulista,SP,5.0
delivered,2017-12-28 13:17:13,2017-12-28 13:28:03,2017-12-28 23:39:01,24.5,11.85,barueri,SP,1.0
delivered,2018-07-17 11:15:03,2018-07-17 11:25:08,2018-07-18 15:10:00,189.9,14.91,cunha,SP,5.0
delivered,2017-06-12 22:15:32,2017-06-12 22:25:18,2017-06-14 14:40:09,50.63,15.1,juiz de fora,MG,5.0
delivered,2017-09-13 23:09:04,2017-09-13 23:24:25,2017-09-14 21:47:48,29.0,14.1,contagem,MG,2.0
delivered,2017-01-20 14:27:46,2017-01-21 03:06:44,2017-01-23 09:01:45,19.99,16.05,mage,RJ,5.0
delivered,2018-01-08 13:17:05,2018-01-10 10:32:51,2018-01-12 23:39:36,24.9,15.11,palhoca,SC,5.0
delivered,2018-02-15 21:05:47,2018-02-15 21:15:26,2018-02-20 16:51:50,122.99,15.61,ituporanga,SC,3.0
delivered,2017-10-11 21:39:37,2017-10-11 21:56:16,2017-10-13 16:20:37,83.9,14.32,indaiatuba,SP,4.0
delivered,2018-01-25 08:11:16,2018-01-26 03:18:37,2018-02-28 21:59:17,58.67,26.95,caruaru,PE,1.0
delivered,2018-06-03 12:06:15,2018-06-03 12:30:27,2018-06-04 09:11:00,78.0,23.05,aracaju,SE,3.0
delivered,2017-07-26 16:33:32,2017-07-27 08:50:46,2017-07-28 14:49:59,89.9,17.88,curitiba,PR,4.0
delivered,2018-02-02 18:43:42,2018-02-02 19:41:58,2018-02-06 01:14:55,45.0,16.79,contagem,MG,3.0
delivered,2017-05-07 10:26:54,2017-05-07 10:42:19,2017-05-09 09:17:55,70.0,14.1,vitoria,ES,5.0
delivered,2018-05-08 16:39:50,2018-05-08 17:35:09,2018-05-10 12:38:00,29.9,7.71,sao paulo,SP,5.0
delivered,2018-03-15 20:56:24,2018-03-15 21:10:29,2018-03-16 18:44:46,81.4,23.5,cachoeiro de itapemirim,ES,5.0
delivered,2018-01-06 20:10:47,2018-01-06 20:19:28,2018-01-09 15:59:32,11.55,7.78,sorocaba,SP,5.0
delivered,2018-03-10 13:21:46,2018-03-10 13:30:24,2018-03-12 16:40:51,259.0,8.68,sao paulo,SP,5.0
delivered,2018-06-01 17:51:35,2018-06-01 18:11:15,2018-06-04 10:24:00,74.0,52.65,maragogi,AL,5.0
delivered,2017-03-20 16:41:25,2017-03-20 16:41:25,2017-03-24 18:37:31,110.0,19.36,rio de janeiro,RJ,5.0
delivered,2017-04-11 17:39:16,2017-04-11 18:02:32,2017-04-12 12:43:40,39.9,14.52,santo andre,SP,5.0
delivered,2017-11-24 22:20:50,2017-11-28 04:31:09,2017-11-28 16:53:03,79.99,25.84,pelotas,RS,5.0
delivered,2018-03-14 15:44:29,2018-03-14 15:55:34,2018-03-16 22:36:32,17.99,7.39,sao paulo,SP,3.0
delivered,2017-05-14 18:36:50,2017-05-16 03:30:47,2017-05-26 10:54:05,75.69999999999999,11.85,sao paulo,SP,5.0
delivered,2017-03-02 00:29:04,2017-03-03 01:05:18,2017-03-08 08:14:02,19.99,10.96,aluminio,SP,5.0
delivered,2018-05-21 23:50:13,2018-05-22 03:15:27,2018-05-23 12:55:00,49.9,7.39,aruja,SP,5.0
delivered,2018-03-07 15:23:51,2018-03-07 15:35:32,2018-03-08 23:16:20,44.9,18.23,capivari,SP,5.0
unavailable,2018-04-03 18:28:35,2018-04-03 18:49:53,,,,rio verde,GO,5.0
delivered,2018-02-04 08:59:46,2018-02-04 09:10:35,2018-02-06 03:18:55,50.0,14.1,porto alegre,RS,4.0
delivered,2018-01-09 08:50:14,2018-01-09 09:08:28,2018-01-09 23:57:43,11.9,9.27,cajamar,SP,5.0
delivered,2016-10-04 10:16:04,2016-10-04 10:45:33,2016-10-28 15:34:00,189.0,48.45,ananindeua,PA,5.0
delivered,2018-01-07 18:19:23,2018-01-07 18:28:19,2018-01-09 18:16:08,19.9,16.79,cabo frio,RJ,3.0
delivered,2017-10-03 19:46:08,2017-10-03 19:56:22,2017-10-17 00:15:52,144.99,47.93,paulista,PE,4.0
delivered,2018-08-13 21:12:35,2018-08-13 21:25:14,2018-08-14 11:38:00,99.0,18.79,matinhos,PR,5.0
delivered,2018-01-31 19:15:21,2018-01-31 19:29:26,2018-02-01 19:10:36,87.9,25.9,vila velha,ES,3.0
delivered,2018-02-16 17:15:38,2018-02-17 03:35:34,2018-02-19 17:05:59,100.0,37.9,sao luis,MA,4.0
delivered,2017-08-18 18:56:28,2017-08-18 19:10:20,2017-08-22 15:08:22,40.0,17.63,belem,PA,1.0
delivered,2017-08-28 17:37:12,2017-08-28 17:50:17,2017-08-29 19:55:53,42.0,15.11,rio de janeiro,RJ,5.0
shipped,2017-07-03 07:46:05,2017-07-04 03:45:30,2017-07-08 13:21:17,65.0,16.89,caturama,BA,5.0
delivered,2018-06-03 11:10:53,2018-06-05 04:52:02,2018-06-05 10:57:00,110.0,18.35,goiania,GO,4.0
delivered,2017-12-18 00:44:58,2017-12-18 02:18:20,2017-12-18 23:19:14,121.97,21.25,alvorada,RS,5.0
delivered,2017-10-30 21:49:30,2017-10-30 22:31:41,2017-10-31 16:58:11,92.9,15.41,ribeirao pires,SP,5.0
delivered,2017-09-07 18:43:07,2017-09-07 18:55:08,2017-09-11 19:48:00,1549.99,53.26,rondonopolis,MT,5.0
delivered,2017-06-12 20:51:00,2017-06-14 02:31:24,2017-06-16 14:23:01,79.9,17.81,goiania,GO,5.0
delivered,2018-04-25 18:24:49,2018-04-26 18:31:56,2018-04-27 13:38:00,29.99,18.23,salinas,MG,5.0
delivered,2018-04-23 11:02:08,2018-04-24 18:46:53,2018-04-25 12:24:00,154.9,18.96,rio de janeiro,RJ,5.0
delivered,2018-02-18 13:18:53,2018-02-18 14:27:19,2018-02-19 20:23:49,157.77,9.3,sao paulo,SP,5.0
delivered,2018-06-17 19:37:41,2018-06-18 09:01:19,2018-06-18 13:09:00,40.0,18.38,limeira,SP,5.0
delivered,2017-05-15 22:23:53,2017-05-15 22:35:17,2017-05-16 14:42:56,99.9,34.5,salvador,BA,3.0
delivered,2018-07-08 22:59:57,2018-07-10 04:30:22,2018-07-11 09:10:00,32.76,8.39,sao vicente,SP,5.0
delivered,2017-04-13 12:44:32,2017-04-13 13:05:46,2017-04-19 15:58:18,29.9,16.05,congonhas,MG,4.0
delivered,2017-10-09 08:07:47,2017-10-10 03:27:10,2017-10-11 12:53:33,161.5,21.62,lagoa da prata,MG,3.0
delivered,2018-01-22 17:45:21,2018-01-23 03:37:22,2018-01-24 17:49:16,49.9,16.79,rio brilhante,MS,5.0
delivered,2018-01-15 09:31:14,2018-01-15 09:50:04,2018-01-17 15:05:59,49.95,16.11,brasilia,DF,5.0
delivered,2018-08-16 01:42:09,2018-08-16 01:50:11,2018-08-16 11:47:00,78.0,15.65,campo grande,MS,4.0
delivered,2017-10-30 23:10:31,2017-10-30 23:31:09,2017-11-01 21:53:46,129.0,33.29,sao paulo,SP,4.0
delivered,2017-05-22 11:12:38,2017-05-24 03:03:03,2017-05-26 12:09:53,49.95,25.44,canelinha,SC,5.0
delivered,2017-08-25 16:52:05,2017-08-25 17:05:16,2017-08-29 15:49:12,58.99,11.73,paulinia,SP,5.0
delivered,2018-02-28 08:17:59,2018-02-28 08:30:23,2018-02-28 20:17:52,19.89,8.11,brasilia,DF,1.0
delivered,2018-01-16 09:01:56,2018-01-17 03:35:47,2018-01-23 19:58:48,99.9,13.72,maringa,PR,5.0
delivered,2018-06-12 20:20:06,2018-06-12 20:45:14,2018-06-13 13:58:00,798.9,21.78,belo horizonte,MG,5.0
delivered,2017-08-22 13:54:36,2017-08-25 11:05:36,2017-08-28 23:07:46,17.99,14.1,porto alegre,RS,5.0
delivered,2017-05-24 16:51:44,2017-05-24 17:05:28,2017-05-25 15:32:48,102.9,17.97,rio de janeiro,RJ,2.0
delivered,2018-07-13 07:19:54,2018-07-13 07:30:20,2018-07-13 14:07:00,119.99,51.13,jaragua do sul,SC,4.0
delivered,2018-01-10 11:15:06,2018-01-10 11:31:41,2018-01-16 14:17:39,64.9,19.94,sao paulo,SP,5.0
delivered,2018-05-11 22:43:03,2018-05-11 22:56:10,2018-05-14 11:20:00,91.56,7.39,sao paulo,SP,5.0
delivered,2018-01-26 09:53:11,2018-01-26 10:19:03,2018-01-26 20:39:06,49.99,11.85,ribeirao preto,SP,3.0
delivered,2017-01-25 12:49:36,2017-01-25 13:02:09,2017-01-26 10:40:10,57.8,14.11,sao paulo,SP,4.0
delivered,2017-04-15 15:28:36,2017-04-15 15:42:12,2017-04-18 15:38:01,56.99,24.89,sao luis,MA,5.0
delivered,2018-05-03 21:22:09,2018-05-03 21:35:24,2018-05-04 13:40:00,64.9,17.16,salvador,BA,3.0
delivered,2018-01-08 20:04:04,2018-01-08 20:12:32,2018-01-10 18:45:17,94.9,20.15,goiania,GO,5.0
delivered,2018-01-06 23:41:31,2018-01-06 23:52:20,2018-01-09 18:24:23,59.99,9.74,sao paulo,SP,5.0
delivered,2018-05-18 20:27:58,2018-05-18 20:35:17,2018-05-22 14:28:00,96.0,15.52,teresopolis,RJ,5.0
delivered,2017-09-26 20:48:37,2017-09-26 21:04:50,2017-09-28 17:25:31,58.99,11.73,guarulhos,SP,4.0
delivered,2017-06-26 15:15:57,2017-06-26 15:25:23,2017-06-30 16:47:56,99.9,15.46,belo horizonte,MG,4.0
delivered,2017-03-19 21:27:14,2017-03-19 21:27:14,2017-03-20 12:52:56,209.99,12.08,presidente prudente,SP,5.0
delivered,2018-05-18 14:39:06,2018-05-18 14:57:40,2018-05-18 13:51:00,69.99,23.07,entre rios de minas,MG,4.0
delivered,2017-07-17 13:29:33,2017-07-17 13:43:29,2017-07-17 20:27:41,109.8,9.51,sao bernardo do campo,SP,5.0
delivered,2018-05-23 19:05:42,2018-05-23 19:15:56,2018-05-25 14:06:00,25.73,23.28,capao da canoa,RS,5.0
processing,2017-08-21 10:59:48,2017-08-23 02:46:19,,239.9,19.57,campo limpo paulista,SP,
delivered,2018-01-19 14:58:55,2018-01-19 15:13:01,2018-01-22 21:21:52,85.0,21.08,blumenau,SC,5.0
delivered,2017-09-23 22:07:12,2017-09-23 22:24:21,2017-09-25 19:28:54,356.0,16.19,sao jose dos campos,SP,5.0
delivered,2017-06-10 21:50:43,2017-06-10 22:05:13,2017-06-12 17:57:52,69.9,16.74,sao paulo,SP,5.0
delivered,2017-05-14 21:49:56,2017-05-14 22:05:15,2017-05-16 10:19:00,77.0,35.67,aracaju,SE,5.0
delivered,2017-05-30 08:13:45,2017-05-30 08:25:12,2017-05-30 14:01:53,49.0,17.63,belem,PA,5.0
delivered,2018-06-20 21:40:31,2018-06-20 22:20:20,2018-06-21 15:02:00,699.99,26.85,armacao dos buzios,RJ,1.0
delivered,2018-02-21 14:37:00,2018-02-21 14:50:33,2018-02-22 17:53:05,119.9,14.44,sao paulo,SP,5.0
delivered,2016-10-06 13:16:56,2016-10-06 16:06:59,2016-10-14 18:08:17,25.9,8.72,sao paulo,SP,4.0
unavailable,2017-02-25 20:20:04,2017-02-25 20:30:20,,,,igarape,MG,1.0
delivered,2017-12-02 00:25:01,2017-12-02 00:36:38,2017-12-04 19:07:18,299.0,15.21,sao paulo,SP,5.0
delivered,2018-02-08 18:57:32,2018-02-08 19:10:34,2018-02-09 17:08:48,69.9,9.34,valinhos,SP,5.0
delivered,2018-03-02 17:37:53,2018-03-02 17:50:37,2018-03-27 15:12:52,152.5,16.97,rio de janeiro,RJ,1.0
delivered,2018-06-19 11:46:45,2018-06-20 09:20:32,2018-06-22 16:40:00,210.0,23.89,vianopolis,GO,3.0
delivered,2018-08-20 16:20:58,2018-08-20 16:50:31,2018-08-21 15:24:00,92.0,9.39,sao paulo,SP,5.0
delivered,2018-07-17 08:06:39,2018-07-17 08:21:11,2018-07-17 15:46:00,259.25,16.13,monte mor,SP,4.0
delivered,2018-01-11 13:15:48,2018-01-11 13:28:38,2018-01-12 23:34:01,99.9,17.95,niteroi,RJ,4.0
delivered,2018-07-27 08:51:23,2018-07-28 02:44:31,2018-07-30 14:43:00,179.0,13.91,promissao,SP,5.0
delivered,2018-07-04 13:08:27,2018-07-05 16:25:13,2018-07-06 09:09:00,580.0,47.86,balneario picarras,SC,4.0
delivered,2018-08-06 12:14:57,2018-08-07 04:24:44,2018-08-07 15:56:00,49.9,20.99,barueri,SP,5.0
delivered,2017-03-15 21:50:14,2017-03-15 21:50:14,2017-03-17 06:34:15,18.99,10.96,guarulhos,SP,5.0
delivered,2018-04-24 22:52:02,2018-04-24 23:12:31,2018-04-25 15:24:00,1007.0,19.48,votorantim,SP,4.0
delivered,2017-10-04 00:55:00,2017-10-04 01:07:13,2017-10-06 19:37:40,129.9,27.45,igarassu,PE,5.0
delivered,2017-12-25 21:35:02,2017-12-25 21:48:40,2017-12-28 18:13:36,99.0,33.08,sao paulo,SP,4.0
delivered,2018-03-31 14:38:25,2018-03-31 14:50:17,2018-04-03 00:58:59,9.0,15.23,porto alegre,RS,4.0
delivered,2017-11-29 13:17:23,2017-11-29 13:37:09,2017-12-09 02:12:16,109.9,9.98,ponta grossa,PR,5.0
delivered,2017-12-09 22:39:58,2017-12-09 22:50:33,2017-12-12 21:21:54,84.99,15.35,porto alegre,RS,5.0
delivered,2018-06-12 11:45:41,2018-06-12 12:43:29,2018-06-12 14:36:00,158.0,19.74,criciuma,SC,5.0
delivered,2017-08-07 09:14:30,2017-08-07 09:43:40,2017-08-09 15:59:38,29.9,25.63,estiva gerbi,SP,5.0
delivered,2017-06-19 21:31:19,2017-06-19 21:42:58,2017-06-27 09:04:55,80.0,8.31,embu das artes,SP,5.0
delivered,2017-02-07 00:31:15,2017-02-07 01:05:44,2017-02-08 08:37:38,207.98,24.12,sao paulo,SP,3.0
delivered,2017-07-23 09:13:01,2017-07-24 06:43:17,2017-07-25 09:16:44,157.99,15.86,rio de janeiro,RJ,4.0
delivered,2018-01-30 10:24:25,2018-02-04 23:31:38,2018-01-31 17:59:31,39.9,16.79,patos de minas,MG,5.0
delivered,2017-02-23 17:14:36,2017-02-24 17:25:09,2017-03-03 13:51:29,39.9,11.74,sao paulo,SP,1.0
delivered,2018-05-05 23:17:00,2018-05-05 23:33:21,2018-05-07 11:45:00,599.99,14.78,pouso alegre,MG,5.0
delivered,2018-08-11 22:55:18,2018-08-11 23:05:13,2018-08-14 12:24:00,119.0,18.93,rio de janeiro,RJ,5.0
delivered,2018-03-09 15:41:56,2018-03-09 16:20:28,2018-03-13 19:40:34,25.9,19.95,governador valadares,MG,4.0
delivered,2018-03-20 20:26:31,2018-03-20 20:48:11,2018-03-22 21:42:32,110.0,38.97,guarulhos,SP,4.0
delivered,2017-11-24 16:06:07,2017-11-24 19:52:15,2017-11-27 20:12:03,49.0,7.78,piracicaba,SP,2.0
delivered,2018-01-24 15:17:21,2018-01-24 15:57:54,2018-01-26 18:05:21,99.0,15.45,sao jose,SC,4.0
delivered,2018-04-21 17:06:23,2018-04-24 17:22:30,2018-04-23 18:33:02,199.0,42.15,guarulhos,SP,5.0
delivered,2017-12-17 23:11:18,2017-12-18 00:10:45,2017-12-20 18:33:58,99.0,17.94,petropolis,RJ,5.0
delivered,2017-11-17 19:49:49,2017-11-17 20:50:32,2017-11-20 20:34:30,28.69,12.69,sao paulo,SP,5.0
delivered,2017-05-26 13:21:11,2017-05-26 13:30:23,2017-05-26 14:29:29,131.9,18.49,campo grande,MS,5.0
delivered,2018-02-14 15:27:34,2018-02-14 15:48:04,2018-02-20 20:26:50,74.9,12.65,sao jose dos campos,SP,4.0
delivered,2018-06-28 15:46:02,2018-06-29 02:53:13,2018-06-29 11:12:00,49.9,20.99,agudos,SP,5.0
delivered,2018-03-26 12:47:59,2018-03-28 02:47:50,2018-03-28 20:06:35,99.9,14.79,sao paulo,SP,4.0
delivered,2018-03-04 16:17:17,2018-03-04 16:30:33,2018-03-07 21:27:57,193.9,16.11,porto real,RJ,3.0
delivered,2018-03-02 12:58:01,2018-03-02 13:15:32,2018-03-05 18:52:13,129.9,21.71,joao pessoa,PB,1.0
delivered,2018-01-10 08:31:32,2018-01-10 10:31:46,2018-01-10 19:46:11,29.9,15.11,rio de janeiro,RJ,5.0
delivered,2016-10-06 14:59:56,2016-10-07 12:13:49,2016-11-17 08:27:59,119.8,28.97,rio de janeiro,RJ,1.0
delivered,2017-03-10 23:40:38,2017-03-10 23:40:38,2017-03-22 08:17:45,730.0,193.63,saloa,PE,5.0
delivered,2017-05-19 17:44:16,2017-05-19 17:55:11,2017-05-22 13:18:05,29.99,15.1,pato branco,PR,4.0
delivered,2017-07-02 00:18:12,2017-07-02 00:30:11,2017-07-03 15:35:57,59.99,16.67,niteroi,RJ,5.0
shipped,2018-03-26 12:23:43,2018-03-26 12:35:24,2018-03-27 00:11:25,20.4,18.23,nova friburgo,RJ,1.0
delivered,2018-01-15 15:57:30,2018-01-15 16:30:29,2018-01-16 18:58:40,75.5,17.78,sao gabriel da palha,ES,4.0
delivered,2018-07-16 18:18:53,2018-07-16 18:30:24,2018-07-18 14:24:00,259.0,14.47,marilia,SP,1.0
delivered,2018-01-22 17:44:32,2018-01-22 17:55:27,2018-01-25 12:08:48,1390.0,109.87,patos de minas,MG,5.0
delivered,2018-07-07 16:45:56,2018-07-07 16:55:23,2018-07-09 07:09:00,79.9,13.9,campinas,SP,5.0
delivered,2018-03-18 10:50:44,2018-03-20 03:28:20,2018-03-21 19:04:11,39.9,7.71,belo horizonte,MG,5.0
delivered,2018-02-07 16:54:06,2018-02-07 17:10:02,2018-02-08 23:57:56,56.97,16.16,niteroi,RJ,5.0
delivered,2018-02-13 16:01:28,2018-02-15 03:55:56,2018-02-16 18:46:31,143.98,9.09,sorocaba,SP,5.0
delivered,2017-04-06 20:24:10,2017-04-06 20:35:13,2017-04-10 06:53:43,165.86,14.93,sao paulo,SP,4.0
delivered,2018-07-03 16:01:57,2018-07-05 16:31:01,2018-07-04 13:38:00,161.99,33.61,brasilia,DF,4.0
delivered,2018-08-16 12:49:01,2018-08-16 13:05:22,2018-08-17 10:05:00,94.95,19.86,feliz,RS,5.0
delivered,2017-07-26 10:16:50,2017-07-26 10:25:14,2017-07-27 16:22:27,44.1,14.1,brasilia,DF,4.0
delivered,2018-06-09 01:13:30,2018-06-09 01:36:26,2018-06-11 14:30:00,207.0,36.4,sao paulo,SP,3.0
delivered,2018-04-05 10:05:54,2018-04-05 10:28:53,2018-04-06 22:48:59,49.9,7.39,sao paulo,SP,5.0
delivered,2017-11-24 06:25:10,2017-11-24 06:32:24,2017-11-24 18:46:54,56.99,11.9,taubate,SP,4.0
delivered,2017-08-03 16:55:25,2017-08-03 17:15:21,2017-08-07 19:19:26,205.0,22.27,rio de janeiro,RJ,4.0
delivered,2017-02-07 12:01:07,2017-02-09 02:43:09,2017-02-10 14:04:07,23.9,10.96,cacapava,SP,5.0
delivered,2017-10-13 10:53:47,2017-10-13 11:07:35,2017-10-18 16:04:44,35.9,11.85,marilia,SP,3.0
delivered,2018-07-01 21:10:05,2018-07-01 21:29:48,2018-07-03 05:13:00,28.95,18.3,campos novos,SC,5.0
shipped,2017-01-21 20:53:19,2017-01-21 21:05:17,2017-02-09 14:28:33,54.99,26.64,buriticupu,MA,4.0
delivered,2017-12-01 10:57:07,2017-12-01 12:31:34,2017-12-07 17:36:00,70.97,17.75,rio de janeiro,RJ,2.0
delivered,2018-04-01 18:59:31,2018-04-02 17:55:19,2018-04-03 19:33:13,84.0,18.47,caxias do sul,RS,5.0
delivered,2018-06-25 14:24:26,2018-06-27 08:30:45,2018-06-28 14:51:00,119.0,13.49,sao paulo,SP,4.0
delivered,2017-10-23 18:28:39,2017-10-24 18:28:09,2017-10-27 18:47:11,44.9,12.69,cubatao,SP,3.0
delivered,2018-04-24 23:00:56,2018-04-24 23:15:19,2018-04-30 06:16:00,99.9,0.0,sao paulo,SP,5.0
delivered,2018-05-03 11:00:41,2018-05-03 11:54:38,2018-05-07 14:46:00,19.49,18.23,nova friburgo,RJ,2.0
delivered,2018-03-09 18:20:53,2018-03-10 03:35:40,2018-03-13 17:51:46,135.0,15.04,sao paulo,SP,4.0
delivered,2018-05-31 16:24:49,2018-05-31 16:35:15,2018-06-04 14:33:00,264.0,23.56,miracema,RJ,5.0
delivered,2018-02-27 14:46:23,2018-02-28 10:09:42,2018-03-07 00:05:43,94.99,15.41,sao lourenco,MG,5.0
delivered,2017-09-13 12:16:05,2017-09-13 14:27:25,2017-09-15 20:41:55,299.99,18.54,pocao,PE,5.0
delivered,2018-08-06 15:09:17,2018-08-07 04:30:27,2018-08-07 14:22:00,89.9,18.73,ipora do oeste,SC,5.0
delivered,2017-06-03 19:43:26,2017-06-03 19:55:13,2017-06-06 17:07:48,199.1,14.41,curitiba,PR,4.0
delivered,2017-11-05 20:48:06,2017-11-05 21:07:08,2017-11-07 18:47:34,99.9,13.72,sao paulo,SP,4.0
delivered,2018-01-07 18:30:33,2018-01-07 18:39:17,2018-01-08 21:45:01,52.99,25.65,fortaleza,CE,5.0
delivered,2018-04-16 11:15:53,2018-04-16 11:31:31,2018-04-18 00:19:36,29.9,18.23,jales,SP,5.0
delivered,2017-06-10 12:09:35,2017-06-13 04:32:47,2017-06-13 15:59:37,12.9,15.1,ponta grossa,PR,5.0
delivered,2018-08-13 14:13:05,2018-08-13 14:25:17,2018-08-14 12:04:00,74.99,11.55,aruja,SP,5.0
delivered,2017-05-17 21:50:33,2017-05-17 22:05:17,2017-05-25 09:47:43,109.9,18.02,santo andre,SP,4.0
delivered,2017-12-04 09:44:24,2017-12-05 11:29:55,2017-12-08 16:24:56,219.99,10.55,rio de janeiro,RJ,5.0
delivered,2017-09-15 09:00:06,2017-09-15 09:15:14,2017-09-15 19:51:26,63.0,9.34,sao paulo,SP,5.0
delivered,2018-04-19 10:59:31,2018-04-19 11:36:50,2018-04-19 21:36:40,79.99,23.14,santa maria,RS,5.0
delivered,2018-02-06 13:08:49,2018-02-06 13:35:10,2018-02-08 19:28:37,198.0,17.15,florianopolis,SC,5.0
delivered,2018-04-19 22:37:24,2018-04-19 22:54:00,2018-04-20 18:56:47,40.99,17.93,rio de janeiro,RJ,5.0
delivered,2018-01-05 21:18:08,2018-01-05 21:29:27,2018-01-08 14:11:38,99.0,18.26,sao goncalo,RJ,2.0
delivered,2017-11-30 17:54:28,2017-11-30 18:16:25,2017-12-05 20:58:57,129.2,18.15,maringa,PR,5.0
delivered,2018-07-28 14:44:16,2018-07-30 18:30:54,2018-08-01 09:12:00,178.9,27.55,passo fundo,RS,5.0
delivered,2018-02-22 12:52:20,2018-02-22 13:08:06,2018-02-23 23:52:16,18.99,15.79,cuiaba,MT,5.0
delivered,2017-08-05 16:48:31,2017-08-05 17:04:08,2017-08-08 20:03:28,98.0,15.79,belo horizonte,MG,5.0
delivered,2017-09-08 10:09:43,2017-09-08 10:24:23,2017-09-27 13:16:05,343.0,21.64,sao joao del rei,MG,4.0
